,Unnamed: 0,Course,College,Pr1,Pr2,Pr3,Pr4,Pr5,Oapr,SUM,AVG,English,Quanty
552,1220,BA ENGLISH,CLA,78.85,71.99,59.25,24.91,43.49,69.19,278.49,55.698,150.84,68.4
553,1225,BA ENGLISH,CLA,74.8,66.85,80.93,18.16,43.49,69.19,284.23,56.846,141.65,61.65
554,1273,BA FILIPINO ,CLA,66.01,77.12,66.81,79.96,20.6,69.19,310.5,62.1,143.13,100.56
555,1305,BA FILIPINO ,CLA,61.05,66.85,85.06,53.82,53.29,69.19,320.07,64.014,127.9,107.11
556,1371,BA POLITICAL SCIENCE,CLA,68.5,48.4,66.81,75.28,63.1,69.19,322.09,64.418,116.9,138.38
557,1431,BA POLITICAL SCIENCE,CLA,78.85,48.4,44.12,75.28,43.49,69.19,290.14,58.028,127.25,118.77
558,1439,BS BROAD,CLA,63.53,82.26,51.68,70.61,53.29,69.19,321.37,64.274,145.79,123.9
559,1538,BA HISTORY,CLA,52.9,71.99,85.06,63.45,63.1,69.19,336.5,67.3,124.89,126.55
560,1553,BA HISTORY,CLA,74.8,71.99,59.25,44.18,43.49,69.19,293.71,58.742,146.79,87.67
561,1566,BA HISTORY,CLA,61.05,71.99,85.06,18.16,79.78,69.19,316.04,63.208,133.04,97.94
562,1674,BS ECONOMICS,CLA,72.78,54.75,80.93,44.18,43.49,69.19,296.13,59.226,127.53,87.67
563,1696,BS ECONOMICS,CLA,49.95,48.4,76.79,84.63,83.75,69.19,343.52,68.704,98.35,168.38
564,1705,BS ECONOMICS,CLA,70.75,61.11,44.12,93.38,20.6,69.19,289.96,57.992,131.86,113.98
565,1719,BS ECONOMICS,CLA,78.85,71.99,72.66,10.45,53.29,69.19,287.24,57.448,150.84,63.74
566,1737,BS ECONOMICS,CLA,66.01,54.75,51.68,53.82,91.68,69.19,317.94,63.588,120.76,145.5
567,1848,BS NURSING,CN,72.78,87.4,18.75,70.61,53.29,69.19,302.83,60.566,160.18,123.9
568,1859,BS NURSING,CN,70.75,54.75,66.81,75.28,43.49,69.19,311.08,62.216,125.5,118.77
569,2084,BS NURSING,CN,76.83,82.26,36.55,24.91,63.1,69.19,283.65,56.73,159.09,88.01
570,2155,BACHELOR OF PHYSICAL EDUCATION,CSSPE,66.01,25.06,66.81,92.22,72.9,69.19,323.0,64.6,91.07,165.12
571,2157,BACHELOR OF PHYSICAL EDUCATION,CSSPE,66.01,82.26,66.81,44.18,53.29,69.19,312.55,62.51,148.27,97.47
572,2400,BS MATHEMATICS,CSM,74.8,42.05,72.66,63.45,53.29,69.19,306.25,61.25,116.85,116.74
573,2413,BS MATHEMATICS,CSM,58.56,35.7,85.06,84.63,63.1,69.19,327.05,65.41,94.26,147.73
574,2418,BS MATHEMATICS,CSM,49.95,82.26,72.66,79.96,53.29,69.19,338.12,67.624,132.21,133.25
575,2465,BS STATISTICS,CSM,70.75,54.75,76.79,63.45,43.49,69.19,309.23,61.846,125.5,106.94
576,2466,BS COMMUNITY DEVELOPMENT,CSWCD,58.56,71.99,80.93,53.82,63.1,69.19,328.4,65.68,130.55,116.92
577,2505,BS COMMUNITY DEVELOPMENT,CSWCD,74.8,71.99,51.68,34.54,63.1,69.19,296.11,59.222,146.79,97.64
578,2576,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,72.78,66.85,66.81,70.61,26.06,69.19,303.11,60.622,139.63,96.67
579,2643,BACHELOR IN ELEMENTARY EDUCATION,CTE,80.58,87.4,3.34,53.82,72.9,69.19,298.04,59.608,167.98,126.72
580,2687,BACHELOR IN ELEMENTARY EDUCATION,CTE,66.01,54.75,80.93,63.45,53.29,69.19,318.43,63.686,120.76,116.74
581,2848,BACHELOR OF SPECIAL NEEDS EDUCATION,CTE,55.84,66.85,59.25,84.63,72.9,69.19,339.47,67.894,122.69,157.53
582,67,BS ARCHITECTURE,College of Architecture,58.56,48.4,93.41,44.18,79.78,70.3,324.33,64.866,106.96,123.96
583,89,BS ARCHITECTURE,College of Architecture,44.05,71.99,80.93,92.22,53.29,70.3,342.48,68.496,116.04,145.51
584,131,BS ARCHITECTURE,College of Architecture,70.75,35.7,76.79,89.31,33.69,70.3,306.24,61.248,106.45,123.0
585,183,BACHELOR OF ARTS IN ASIAN STUDIES,CAIS,76.83,48.4,80.93,44.18,43.49,70.3,293.83,58.766,125.23,87.67
586,326,BS CRIMINOLOGY,CCJE,63.53,87.4,76.79,24.91,63.1,70.3,315.73,63.146,150.93,88.01
587,332,BS CRIMINOLOGY,CCJE,72.78,48.4,76.79,53.82,63.1,70.3,314.89,62.978,121.18,116.92
588,333,BS CRIMINOLOGY,CCJE,52.9,82.26,59.25,70.61,83.75,70.3,348.77,69.754,135.16,154.36
589,354,BS CRIMINOLOGY,CCJE,70.75,82.26,66.81,18.16,72.9,70.3,310.88,62.176,153.01,91.06
590,372,BS CRIMINOLOGY,CCJE,78.85,77.12,44.12,79.96,9.69,70.3,289.74,57.948,155.97,89.65
591,399,BS CRIMINOLOGY,CCJE,74.8,66.85,44.12,34.54,83.75,70.3,304.06,60.812,141.65,118.29
592,400,BS CRIMINOLOGY,CCJE,74.8,82.26,24.36,53.82,72.9,70.3,308.14,61.628,157.06,126.72
593,411,BS CRIMINOLOGY,CCJE,47.0,71.99,89.19,75.28,63.1,70.3,346.56,69.312,118.99,138.38
594,504,BS CIVIL ENGINEERING,COE,70.75,61.11,59.25,53.82,79.78,70.3,324.71,64.942,131.86,133.6
595,596,BS COMPUTER ENGINEERING,COE,52.9,66.85,85.06,70.61,72.9,70.3,348.32,69.664,119.75,143.51
596,640,BS ELECTRICAL ENGINEERING,COE,70.75,54.75,80.93,53.82,53.29,70.3,313.54,62.708,125.5,107.11
597,721,BS GEODETIC ENGINEERING,COE,61.05,35.7,85.06,79.96,72.9,70.3,334.67,66.934,96.75,152.86
598,786,BS MECHANICAL ENGINEERING,COE,34.94,66.85,96.28,92.22,33.69,70.3,323.98,64.796,101.79,125.91
599,797,BS MECHANICAL ENGINEERING,COE,74.8,71.99,66.81,53.82,33.69,70.3,301.11,60.222,146.79,87.51
600,921,BS HOME ECONOMICS,CHE,80.58,48.4,72.66,34.54,53.29,70.3,289.47,57.894,128.98,87.83
601,947,BS NUTRITION AND DIETETICS,CHE,52.9,54.75,76.79,84.63,79.78,70.3,348.85,69.77,107.65,164.41
602,951,BS NUTRITION AND DIETETICS,CHE,70.75,54.75,51.68,70.61,79.78,70.3,327.57,65.514,125.5,150.39
603,962,BS NUTRITION AND DIETETICS,CHE,76.83,66.85,44.12,53.82,63.1,70.3,304.72,60.944,143.68,116.92
604,969,BS NUTRITION AND DIETETICS,CHE,66.01,66.85,76.79,70.61,43.49,70.3,323.75,64.75,132.86,114.1
605,970,BS NUTRITION AND DIETETICS,CHE,68.5,87.4,59.25,44.18,53.29,70.3,312.62,62.524,155.9,97.47
606,980,BS NUTRITION AND DIETETICS,CHE,72.78,66.85,66.81,53.82,53.29,70.3,313.55,62.71,139.63,107.11
607,1094,BS COMPUTER SCIENCE,CCS,74.8,71.99,80.93,24.91,33.69,70.3,286.32,57.264,146.79,58.6
608,1200,BA ENGLISH,CLA,72.78,77.12,51.68,24.91,79.78,70.3,306.27,61.254,149.9,104.69
609,1204,BA ENGLISH,CLA,76.83,66.85,89.19,44.18,9.69,70.3,286.74,57.348,143.68,53.87
610,1212,BA ENGLISH,CLA,76.83,77.12,51.68,24.91,63.1,70.3,293.64,58.728,153.95,88.01
611,1286,BA FILIPINO ,CLA,68.5,54.75,85.06,34.54,72.9,70.3,315.75,63.15,123.25,107.44
612,1316,BA JOURNALISM,CLA,58.56,54.75,59.25,92.22,72.9,70.3,337.68,67.536,113.31,165.12
613,1331,BA JOURNALISM,CLA,47.0,71.99,80.93,63.45,87.72,70.3,351.09,70.218,118.99,151.17
614,1347,BA POLITICAL SCIENCE,CLA,78.85,66.85,66.81,18.16,63.1,70.3,293.77,58.754,145.7,81.26
615,1352,BA POLITICAL SCIENCE,CLA,70.75,61.11,51.68,53.82,83.75,70.3,321.11,64.222,131.86,137.57
616,1377,BA POLITICAL SCIENCE,CLA,88.66,54.75,29.96,24.91,53.29,70.3,251.57,50.314,143.41,78.2
617,1399,BA POLITICAL SCIENCE,CLA,76.83,82.26,13.15,53.82,79.78,70.3,305.84,61.168,159.09,133.6
618,1424,BA POLITICAL SCIENCE,CLA,87.6,54.75,36.55,44.18,33.69,70.3,256.77,51.354,142.35,77.87
619,1444,BS BROAD,CLA,78.85,77.12,29.96,63.45,43.49,70.3,292.87,58.574,155.97,106.94
620,1494,BA HISTORY,CLA,58.56,82.26,66.81,75.28,53.29,70.3,336.2,67.24,140.82,128.57
621,1529,BA HISTORY,CLA,74.8,71.99,72.66,10.45,79.78,70.3,309.68,61.936,146.79,90.23
622,1675,BS ECONOMICS,CLA,66.01,54.75,66.81,53.82,87.72,70.3,329.11,65.822,120.76,141.54
623,1682,BS ECONOMICS,CLA,66.01,54.75,72.66,79.96,53.29,70.3,326.67,65.334,120.76,133.25
624,1684,BS ECONOMICS,CLA,68.5,71.99,66.81,53.82,63.1,70.3,324.22,64.844,140.49,116.92
625,1709,BS ECONOMICS,CLA,70.75,48.4,80.93,34.54,79.78,70.3,314.4,62.88,119.15,114.32
626,1721,BS ECONOMICS,CLA,76.83,61.11,36.55,79.96,43.49,70.3,297.94,59.588,137.94,123.45
627,1788,BS PSYCHOLOGY,CLA,63.53,54.75,51.68,84.63,79.78,70.3,334.37,66.874,118.28,164.41
628,1810,BS PSYCHOLOGY,CLA,66.01,66.85,66.81,63.45,72.9,70.3,336.02,67.204,132.86,136.35
629,2001,BS NURSING,CN,72.78,48.4,72.66,75.28,43.49,70.3,312.61,62.522,121.18,118.77
630,2068,BS NURSING,CN,82.02,54.75,66.81,18.16,63.1,70.3,284.84,56.968,136.77,81.26
631,2120,BACHELOR OF PHYSICAL EDUCATION,CSSPE,70.75,77.12,59.25,53.82,53.29,70.3,314.23,62.846,147.87,107.11
632,2130,BACHELOR OF PHYSICAL EDUCATION,CSSPE,44.05,77.12,66.81,89.31,79.78,70.3,357.07,71.414,121.17,169.09
633,2141,BACHELOR OF PHYSICAL EDUCATION,CSSPE,72.78,54.75,66.81,70.61,53.29,70.3,318.24,63.648,127.53,123.9
634,2150,BACHELOR OF PHYSICAL EDUCATION,CSSPE,84.91,42.05,24.36,63.45,72.9,70.3,287.67,57.534,126.96,136.35
635,2179,BACHELOR OF PHYSICAL EDUCATION,CSSPE,55.84,54.75,89.19,84.63,43.49,70.3,327.9,65.58,110.59,128.12
636,2298,BS BIOLOGY,CSM,70.75,66.85,59.25,44.18,79.78,70.3,320.81,64.162,137.6,123.96
637,2343,BS BIOLOGY,CSM,84.91,61.11,29.96,70.61,26.06,70.3,272.65,54.53,146.02,96.67
638,2374,BS CHEMISTRY,CSM,47.0,77.12,76.79,79.96,72.9,70.3,353.77,70.754,124.12,152.86
639,2486,BS COMMUNITY DEVELOPMENT,CSWCD,74.8,77.12,72.66,53.82,20.6,70.3,299.0,59.8,151.92,74.42
640,2500,BS COMMUNITY DEVELOPMENT,CSWCD,58.56,87.4,59.25,63.45,72.9,70.3,341.56,68.312,145.96,136.35
641,2539,BS SOCIAL WORK,CSWCD,68.5,90.94,36.55,70.61,43.49,70.3,310.09,62.018,159.44,114.1
642,2711,BACHELOR IN ELEMENTARY EDUCATION,CTE,66.01,71.99,59.25,53.82,79.78,70.3,330.85,66.17,138.0,133.6
643,2839,BACHELOR OF SPECIAL NEEDS EDUCATION,CTE,76.83,42.05,44.12,79.96,63.1,70.3,306.06,61.212,118.88,143.06
644,78,BS ARCHITECTURE,College of Architecture,55.84,82.26,72.66,70.61,72.9,71.42,354.27,70.854,138.1,143.51
645,222,BS INTERDISIPLINARY STUDIES,CAIS,47.0,77.12,76.79,89.31,63.1,71.42,353.32,70.664,124.12,152.41
646,331,BS CRIMINOLOGY,CCJE,83.47,66.85,29.96,34.54,72.9,71.42,287.72,57.544,150.32,107.44
647,363,BS CRIMINOLOGY,CCJE,76.83,71.99,44.12,44.18,72.9,71.42,310.02,62.004,148.82,117.08
648,488,BS AGRICULTURAL AND BIOSYSTEMS ENGINEERING,COE,58.56,71.99,72.66,70.61,79.78,71.42,353.6,70.72,130.55,150.39
649,707,BS ENVIRONMENTAL ENGINEERING,COE,74.8,54.75,72.66,92.22,9.69,71.42,304.12,60.824,129.55,101.91
650,734,BS GEODETIC ENGINEERING,COE,47.0,54.75,85.06,92.22,72.9,71.42,351.93,70.386,101.75,165.12
651,744,BACHELOR OF EARLY CHILDHOOD EDUCATION ,COE,70.75,54.75,36.55,79.96,83.75,71.42,325.76,65.152,125.5,163.71
652,810,BS MECHANICAL ENGINEERING,COE,66.01,87.4,76.79,18.16,72.9,71.42,321.26,64.252,153.41,91.06
653,888,BS FORESTRY,CFES,70.75,92.88,51.68,34.54,53.29,71.42,303.14,60.628,163.63,87.83
654,928,BS HOME ECONOMICS,CHE,63.53,77.12,72.66,75.28,43.49,71.42,332.08,66.416,140.65,118.77
655,974,BS NUTRITION AND DIETETICS,CHE,82.02,30.03,51.68,89.31,33.69,71.42,286.73,57.346,112.05,123.0
656,993,BS HOSPITALITY MANAGEMENT,CHE,74.8,71.99,72.66,24.91,63.1,71.42,307.46,61.492,146.79,88.01
657,1099,BS COMPUTER SCIENCE,CCS,66.01,20.09,96.28,44.18,83.75,71.42,310.31,62.062,86.1,127.93
658,1114,BS INFORMATION TECHNOLOGY,CCS,68.5,61.11,91.97,63.45,26.06,71.42,311.09,62.218,129.61,89.51
659,1133,BS INFORMATION TECHNOLOGY,CCS,72.78,42.05,76.79,63.45,72.9,71.42,327.97,65.594,114.83,136.35
660,1149,BS INFORMATION TECHNOLOGY,CCS,70.75,61.11,72.66,53.82,72.9,71.42,331.24,66.248,131.86,126.72
661,1176,BS INFORMATION TECHNOLOGY,CCS,80.58,66.85,66.81,70.61,15.15,71.42,300.0,60.0,147.43,85.76
662,1197,BA ENGLISH,CLA,70.75,87.4,66.81,24.91,63.1,71.42,312.97,62.594,158.15,88.01
663,1208,BA ENGLISH,CLA,68.5,87.4,51.68,34.54,79.78,71.42,321.9,64.38,155.9,114.32
664,1259,BA ENGLISH,CLA,78.85,71.99,29.96,75.28,43.49,71.42,299.57,59.914,150.84,118.77
665,1358,BA POLITICAL SCIENCE,CLA,76.83,48.4,80.93,18.16,79.78,71.42,304.1,60.82,125.23,97.94
666,1443,BS BROAD,CLA,70.75,77.12,59.25,53.82,63.1,71.42,324.04,64.808,147.87,116.92
667,1452,BS BROAD,CLA,66.01,71.99,76.79,44.18,72.9,71.42,331.87,66.374,138.0,117.08
668,1458,BS BROAD,CLA,83.47,66.85,59.25,70.61,9.69,71.42,289.87,57.974,150.32,80.3
669,1476,BA JOURNALISM,CLA,58.56,61.11,66.81,89.31,72.9,71.42,348.69,69.738,119.67,162.21
670,1503,BA HISTORY,CLA,76.83,61.11,66.81,34.54,72.9,71.42,312.19,62.438,137.94,107.44
671,1508,BA HISTORY,CLA,61.05,77.12,72.66,84.63,33.69,71.42,329.15,65.83,138.17,118.32
672,1517,BA HISTORY,CLA,66.01,30.03,66.81,92.22,79.78,71.42,334.85,66.97,96.04,172.0
673,1676,BS ECONOMICS,CLA,70.75,71.99,80.93,44.18,43.49,71.42,311.34,62.268,142.74,87.67
674,1713,BS ECONOMICS,CLA,44.05,82.26,85.06,70.61,79.78,71.42,361.76,72.352,126.31,150.39
675,1733,BS ECONOMICS,CLA,49.95,77.12,76.79,53.82,91.68,71.42,349.36,69.872,127.07,145.5
676,1826,BS PSYCHOLOGY,CLA,83.47,66.85,36.55,34.54,63.1,71.42,284.51,56.902,150.32,97.64
677,2177,BACHELOR OF PHYSICAL EDUCATION,CSSPE,58.56,54.75,72.66,75.28,87.72,71.42,348.97,69.794,113.31,163.0
678,2195,BACHELOR OF PHYSICAL EDUCATION,CSSPE,80.58,82.26,66.81,6.59,63.1,71.42,299.34,59.868,162.84,69.69
679,2235,BS BIOLOGY,CSM,68.5,61.11,80.93,79.96,26.06,71.42,316.56,63.312,129.61,106.02
680,2243,BS BIOLOGY,CSM,58.56,87.4,80.93,63.45,43.49,71.42,333.83,66.766,145.96,106.94
681,2260,BS BIOLOGY,CSM,78.85,35.7,94.84,14.31,53.29,71.42,276.99,55.398,114.55,67.6
682,2287,BS BIOLOGY,CSM,66.01,54.75,66.81,79.96,72.9,71.42,340.43,68.086,120.76,152.86
683,2296,BS BIOLOGY,CSM,68.5,66.85,80.93,24.91,79.78,71.42,320.97,64.194,135.35,104.69
684,2409,BS MATHEMATICS,CSM,63.53,61.11,51.68,92.22,63.1,71.42,331.64,66.328,124.64,155.32
685,2425,BS MATHEMATICS,CSM,58.56,42.05,76.79,75.28,91.68,71.42,344.36,68.872,100.61,166.96
686,2446,BS STATISTICS,CSM,80.58,48.4,44.12,79.96,43.49,71.42,296.55,59.31,128.98,123.45
687,2452,BS STATISTICS,CSM,70.75,66.85,36.55,70.61,83.75,71.42,328.51,65.702,137.6,154.36
688,2458,BS STATISTICS,CSM,61.05,66.85,59.25,92.22,53.29,71.42,332.66,66.532,127.9,145.51
689,2709,BACHELOR IN ELEMENTARY EDUCATION,CTE,68.5,77.12,36.55,79.96,63.1,71.42,325.23,65.046,145.62,143.06
690,2719,BACHELOR IN ELEMENTARY EDUCATION,CTE,61.05,66.85,72.66,89.31,43.49,71.42,333.36,66.672,127.9,132.8
691,2829,BACHELOR OF SPECIAL NEEDS EDUCATION,CTE,72.78,48.4,72.66,75.28,53.29,71.42,322.41,64.482,121.18,128.57
692,2842,BACHELOR OF SPECIAL NEEDS EDUCATION,CTE,58.56,66.85,76.79,84.63,53.29,71.42,340.12,68.024,125.41,137.92
693,18,BS AGRICULTURE,College of Agriculture,66.01,61.11,80.93,75.28,53.29,72.43,336.62,67.324,127.12,128.57
694,47,BS ARCHITECTURE,College of Architecture,61.05,66.85,85.06,70.61,63.1,72.43,346.67,69.334,127.9,133.71
695,61,BS ARCHITECTURE,College of Architecture,61.05,77.12,66.81,84.63,53.29,72.43,342.9,68.58,138.17,137.92
696,87,BS ARCHITECTURE,College of Architecture,61.05,77.12,51.68,79.96,79.78,72.43,349.59,69.918,138.17,159.74
697,100,BS ARCHITECTURE,College of Architecture,72.78,87.4,59.25,34.54,63.1,72.43,317.07,63.414,160.18,97.64
698,190,BACHELOR OF ARTS IN ASIAN STUDIES,CAIS,66.01,66.85,72.66,70.61,72.9,72.43,349.03,69.806,132.86,143.51
699,349,BS CRIMINOLOGY,CCJE,55.84,90.94,59.25,70.61,79.78,72.43,356.42,71.284,146.78,150.39
700,369,BS CRIMINOLOGY,CCJE,68.5,77.12,76.79,44.18,63.1,72.43,329.69,65.938,145.62,107.28
701,387,BS CRIMINOLOGY,CCJE,66.01,48.4,66.81,89.31,72.9,72.43,343.43,68.686,114.41,162.21
702,401,BS CRIMINOLOGY,CCJE,86.35,20.09,85.06,24.91,63.1,72.43,279.51,55.902,106.44,88.01
703,409,BS CRIMINOLOGY,CCJE,74.8,54.75,44.12,53.82,91.68,72.43,319.17,63.834,129.55,145.5
704,429,BS CRIMINOLOGY,CCJE,76.83,87.4,29.96,34.54,79.78,72.43,308.51,61.702,164.23,114.32
705,555,BS CIVIL ENGINEERING,COE,44.05,66.85,91.97,84.63,72.9,72.43,360.4,72.08,110.9,157.53
706,657,BS ELECTRICAL ENGINEERING,COE,58.56,77.12,76.79,53.82,83.75,72.43,350.04,70.008,135.68,137.57
707,737,BS GEODETIC ENGINEERING,COE,41.05,90.94,76.79,79.96,79.78,72.43,368.52,73.704,131.99,159.74
708,752,BS MECHANICAL ENGINEERING,COE,63.53,77.12,72.66,63.45,72.9,72.43,349.66,69.932,140.65,136.35
709,913,BS HOME ECONOMICS,CHE,66.01,66.85,93.41,18.16,72.9,72.43,317.33,63.466,132.86,91.06
710,931,BS HOME ECONOMICS,CHE,61.05,71.99,93.41,44.18,53.29,72.43,323.92,64.784,133.04,97.47
711,933,BS HOME ECONOMICS,CHE,70.75,77.12,51.68,79.96,43.49,72.43,323.0,64.6,147.87,123.45
712,968,BS NUTRITION AND DIETETICS,CHE,63.53,87.4,66.81,63.45,63.1,72.43,344.29,68.858,150.93,126.55
713,1018,BS HOSPITALITY MANAGEMENT,CHE,68.5,82.26,59.25,53.82,72.9,72.43,336.73,67.346,150.76,126.72
714,1041,BS COMPUTER SCIENCE,CCS,82.02,25.06,36.55,89.31,72.9,72.43,305.84,61.168,107.08,162.21
715,1050,BS COMPUTER SCIENCE,CCS,49.95,87.4,66.81,84.63,72.9,72.43,361.69,72.338,137.35,157.53
716,1100,BS COMPUTER SCIENCE,CCS,61.05,48.4,85.06,89.31,53.29,72.43,337.11,67.422,109.45,142.6
717,1112,BS INFORMATION TECHNOLOGY,CCS,70.75,66.85,80.93,53.82,53.29,72.43,325.64,65.128,137.6,107.11
718,1124,BS INFORMATION TECHNOLOGY,CCS,74.8,82.26,72.66,14.31,72.9,72.43,316.93,63.386,157.06,87.21
719,1138,BS INFORMATION TECHNOLOGY,CCS,78.85,30.03,91.97,34.54,63.1,72.43,298.49,59.698,108.88,97.64
720,1147,BS INFORMATION TECHNOLOGY,CCS,70.75,77.12,36.55,79.96,63.1,72.43,327.48,65.496,147.87,143.06
721,1189,BS INFORMATION TECHNOLOGY,CCS,72.78,35.7,72.66,63.45,87.72,72.43,332.31,66.462,108.48,151.17
722,1236,BA ENGLISH,CLA,82.02,61.11,51.68,44.18,63.1,72.43,302.09,60.418,143.13,107.28
723,1281,BA FILIPINO ,CLA,47.0,87.4,80.93,79.96,63.1,72.43,358.39,71.678,134.4,143.06
724,1284,BA FILIPINO ,CLA,70.75,48.4,85.06,53.82,72.9,72.43,330.93,66.186,119.15,126.72
725,1359,BA POLITICAL SCIENCE,CLA,61.05,66.85,59.25,92.22,63.1,72.43,342.47,68.494,127.9,155.32
726,1361,BA POLITICAL SCIENCE,CLA,66.01,61.11,76.79,44.18,87.72,72.43,335.81,67.162,127.12,131.9
727,1396,BA POLITICAL SCIENCE,CLA,78.85,30.03,59.25,75.28,79.78,72.43,323.19,64.638,108.88,155.06
728,1497,BA HISTORY,CLA,63.53,87.4,80.93,18.16,79.78,72.43,329.8,65.96,150.93,97.94
729,1568,BA HISTORY,CLA,83.47,82.26,24.36,53.82,43.49,72.43,287.4,57.48,165.73,97.31
730,1664,BS ECONOMICS,CLA,74.8,77.12,51.68,63.45,53.29,72.43,320.34,64.068,151.92,116.74
731,1700,BS ECONOMICS,CLA,52.9,66.85,76.79,75.28,87.72,72.43,359.54,71.908,119.75,163.0
732,1729,BS ECONOMICS,CLA,72.78,82.26,66.81,24.91,72.9,72.43,319.66,63.932,155.04,97.81
733,1758,BS PSYCHOLOGY,CLA,68.5,71.99,80.93,34.54,72.9,72.43,328.86,65.772,140.49,107.44
734,1784,BS PSYCHOLOGY,CLA,82.02,77.12,66.81,24.91,33.69,72.43,284.55,56.91,159.14,58.6
735,1911,BS NURSING,CN,23.4,42.05,94.84,98.29,72.9,72.43,331.48,66.296,65.45,171.19
736,1939,BS NURSING,CN,84.91,42.05,59.25,63.45,43.49,72.43,293.15,58.63,126.96,106.94
737,1975,BS NURSING,CN,74.8,48.4,51.68,53.82,91.68,72.43,320.38,64.076,123.2,145.5
738,1983,BS NURSING,CN,49.95,92.88,72.66,63.45,79.78,72.43,358.72,71.744,142.83,143.23
739,2021,BS NURSING,CN,72.78,87.4,76.79,24.91,43.49,72.43,305.37,61.074,160.18,68.4
740,2050,BS NURSING,CN,74.8,54.75,76.79,75.28,33.69,72.43,315.31,63.062,129.55,108.97
741,2060,BS NURSING,CN,68.5,71.99,44.12,70.61,83.75,72.43,338.97,67.794,140.49,154.36
742,2129,BACHELOR OF PHYSICAL EDUCATION,CSSPE,66.01,87.4,24.36,63.45,91.68,72.43,332.9,66.58,153.41,155.13
743,2291,BS BIOLOGY,CSM,55.84,77.12,72.66,75.28,79.78,72.43,360.68,72.136,132.96,155.06
744,2307,BS BIOLOGY,CSM,63.53,61.11,76.79,79.96,63.1,72.43,344.49,68.898,124.64,143.06
745,2333,BS BIOLOGY,CSM,83.47,77.12,51.68,44.18,26.06,72.43,282.51,56.502,160.59,70.24
746,2436,BS PHYSICS,CSM,74.8,35.7,66.81,94.54,26.06,72.43,297.91,59.582,110.5,120.6
747,2439,BS PHYSICS,CSM,74.8,82.26,66.81,18.16,72.9,72.43,314.93,62.986,157.06,91.06
748,2444,BS STATISTICS,CSM,63.53,77.12,44.12,70.61,87.72,72.43,343.1,68.62,140.65,158.33
749,2506,BS COMMUNITY DEVELOPMENT,CSWCD,74.8,42.05,66.81,75.28,72.9,72.43,331.84,66.368,116.85,148.18
750,2559,BS SOCIAL WORK,CSWCD,74.8,82.26,72.66,34.54,43.49,72.43,307.75,61.55,157.06,78.03
751,2599,BACHELOR OF CULTURE AND ARTS EDUCATION,CTE,66.01,42.05,80.93,84.63,63.1,72.43,336.72,67.344,108.06,147.73
752,2645,BACHELOR IN ELEMENTARY EDUCATION,CTE,74.8,61.11,44.12,70.61,79.78,72.43,330.42,66.084,135.91,150.39
753,22,BS AGRICULTURE,College of Agriculture,61.05,82.26,59.25,94.54,26.06,73.34,323.16,64.632,143.31,120.6
754,28,BS AGRIBUSINESS,College of Agriculture,68.5,90.94,59.25,70.61,43.49,73.34,332.79,66.558,159.44,114.1
755,30,BS AGRIBUSINESS,College of Agriculture,63.53,48.4,66.81,92.22,79.78,73.34,350.74,70.148,111.93,172.0
756,55,BS ARCHITECTURE,College of Architecture,61.05,66.85,85.06,79.96,53.29,73.34,346.21,69.242,127.9,133.25
757,172,BS ARCHITECTURE,College of Architecture,68.5,77.12,76.79,75.28,33.69,73.34,331.38,66.276,145.62,108.97
758,343,BS CRIMINOLOGY,CCJE,68.5,71.99,51.68,84.63,63.1,73.34,339.9,67.98,140.49,147.73
759,371,BS CRIMINOLOGY,CCJE,74.8,71.99,80.93,34.54,53.29,73.34,315.55,63.11,146.79,87.83
760,380,BS CRIMINOLOGY,CCJE,68.5,87.4,59.25,53.82,72.9,73.34,341.87,68.374,155.9,126.72
761,397,BS CRIMINOLOGY,CCJE,83.47,77.12,44.12,44.18,43.49,73.34,292.38,58.476,160.59,87.67
762,430,BS CRIMINOLOGY,CCJE,52.9,61.11,89.19,63.45,91.68,73.34,358.33,71.666,114.01,155.13
763,588,BS COMPUTER ENGINEERING,COE,61.05,82.26,76.79,53.82,79.78,73.34,353.7,70.74,143.31,133.6
764,634,BS ELECTRONICS AND COMMUNICATION ENGINEERING,COE,68.5,90.94,29.96,70.61,79.78,73.34,339.79,67.958,159.44,150.39
765,670,BS ELECTRICAL ENGINEERING,COE,80.58,48.4,51.68,75.28,63.1,73.34,319.04,63.808,128.98,138.38
766,700,BS ENVIRONMENTAL ENGINEERING,COE,76.83,90.94,51.68,34.54,53.29,73.34,307.28,61.456,167.77,87.83
767,738,BS GEODETIC ENGINEERING,COE,66.01,61.11,76.79,75.28,72.9,73.34,352.09,70.418,127.12,148.18
768,754,BS MECHANICAL ENGINEERING,COE,82.02,66.85,51.68,18.16,83.75,73.34,302.46,60.492,148.87,101.91
769,862,BS INDUSTRIAL ENGINEERING,COE,66.01,87.4,59.25,79.96,43.49,73.34,336.11,67.222,153.41,123.45
770,925,BS HOME ECONOMICS,CHE,61.05,87.4,36.55,84.63,79.78,73.34,349.41,69.882,148.45,164.41
771,950,BS NUTRITION AND DIETETICS,CHE,76.83,54.75,72.66,44.18,79.78,73.34,328.2,65.64,131.58,123.96
772,977,BS NUTRITION AND DIETETICS,CHE,72.78,90.94,72.66,44.18,33.69,73.34,314.25,62.85,163.72,77.87
